Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,age,Accepted_Cmp,duration,children,HighestPurchaseSource
College Graduate,Together,64474.0,381,35,172,56,86,93,2,8,2,10,5,0,51,No,12.917180013689254,1,store
College Graduate,Together,77226.0,631,43,239,128,76,21,2,6,8,12,3,0,60,No,12.563997262149213,1,store
College Graduate,Widow,72643.0,526,80,553,123,94,53,1,3,10,7,2,0,74,Yes,13.566050650239562,0,catalog
Master,Together,85738.0,913,26,376,17,26,13,1,3,6,11,1,0,45,Yes,12.66255989048597,0,store
College Graduate,Divorced,55686.0,673,0,199,37,47,26,2,6,3,5,4,0,57,Yes,13.60164271047228,1,web
College Graduate,Single,39062.0,23,0,9,0,0,12,1,1,0,3,4,0,40,Yes,12.49555099247091,1,store
College Graduate,Together,34600.0,199,33,60,8,3,15,5,5,2,5,8,0,52,Yes,13.722108145106091,2,web
College Graduate,Married,40794.0,261,23,73,4,23,50,2,6,3,5,7,0,48,No,13.45927446954141,1,web
Technical School,Married,54690.0,111,16,37,7,9,18,3,3,1,5,3,0,52,No,12.873374401095141,2,store
College Graduate,Married,4428.0,16,4,12,2,4,321,0,25,0,0,1,0,54,No,12.9637234770705,1,web
Technical School,Married,32632.0,63,151,137,153,19,53,2,4,4,8,5,0,60,No,14.13826146475017,0,store
PhD,Single,38236.0,58,0,18,2,0,10,4,3,0,4,7,0,55,No,13.00479123887748,2,store
College Graduate,Married,36781.0,29,1,17,0,3,13,1,2,1,2,8,0,44,Yes,12.451745379876797,1,web
Master,Single,31385.0,3,2,12,0,1,9,1,1,0,2,8,0,39,Yes,13.796030116358658,1,store
College Graduate,Married,24570.0,28,34,62,11,14,44,3,4,0,4,9,0,39,No,13.566050650239562,1,web
PhD,Divorced,25509.0,40,3,30,10,7,11,3,3,0,3,9,0,49,Yes,14.009582477754963,1,web
College Graduate,Married,94642.0,879,143,797,106,143,143,0,5,7,9,1,0,72,Yes,12.607802874743326,0,store
Master,Married,58646.0,62,1,44,6,5,22,1,2,1,4,4,0,61,No,13.284052019164955,1,store
College Graduate,Single,53201.0,280,7,81,20,0,27,8,6,3,5,7,0,48,No,13.607118412046544,2,web
College Graduate,Together,21994.0,9,0,6,3,1,3,1,0,0,3,5,0,66,No,13.744010951403148,1,store
College Graduate,Married,57113.0,182,4,33,0,2,42,6,4,1,5,7,0,45,No,13.623545516769337,2,store
College Graduate,Married,51373.0,83,2,101,64,26,117,1,3,5,3,4,0,32,No,13.25119780971937,0,catalog
College Graduate,Married,23477.0,38,15,54,3,8,29,3,3,0,4,8,0,37,No,12.919917864476385,1,store
College Graduate,Married,58116.0,228,19,130,4,11,51,2,3,3,8,2,0,67,No,12.4435318275154,1,store
PhD,Divorced,72968.0,1092,37,592,145,37,55,1,5,5,8,3,0,60,Yes,12.766598220396988,0,store
Master,Married,39791.0,85,15,27,13,13,21,2,3,1,4,7,0,52,No,13.486652977412732,1,store
Master,Single,91712.0,1276,24,746,94,29,48,0,9,7,11,3,0,76,Yes,12.930869267624914,0,store
College Graduate,Single,94472.0,1017,33,417,108,100,16,1,5,5,5,5,0,65,Yes,12.470910335386721,1,web
College Graduate,Together,13672.0,6,2,9,2,1,5,2,1,0,3,8,0,63,No,13.431895961670088,2,store
Technical School,Married,96547.0,448,21,125,52,101,62,0,7,6,8,2,0,43,Yes,12.334017796030116,0,store
College Graduate,Married,79205.0,504,23,117,179,28,44,1,6,5,4,4,0,48,Yes,14.064339493497604,0,web
PhD,Together,56559.0,226,22,133,41,31,31,3,4,3,8,4,0,48,No,13.741273100616016,1,store
PhD,Married,32644.0,239,3,141,0,7,23,4,7,1,6,8,0,50,Yes,13.681040383299111,1,web
Technical School,Single,67506.0,90,38,67,33,36,67,1,4,1,6,3,0,43,No,12.720054757015742,1,store
College Graduate,Single,24206.0,7,2,8,3,2,3,1,1,0,3,6,0,53,No,13.541409993155373,1,store
PhD,Divorced,28420.0,4,2,5,2,0,0,1,1,0,2,6,0,56,No,12.744695414099931,1,store
College Graduate,Married,22979.0,16,17,19,20,21,22,3,3,2,2,8,0,53,Yes,14.042436687200547,1,web
College Graduate,Single,33279.0,10,3,3,0,0,0,1,0,0,3,3,0,57,No,12.279260780287474,0,store
Master,Single,46423.0,68,0,16,0,0,8,3,2,0,4,7,0,51,No,13.010266940451745,2,store
College Graduate,Married,30368.0,35,0,13,2,0,2,2,2,0,3,8,0,46,No,12.873374401095141,1,store
College Graduate,Married,63684.0,575,80,428,208,93,80,3,8,4,8,5,0,53,No,13.820670773442847,1,web
College Graduate,Divorced,41638.0,315,0,31,4,0,91,4,5,5,3,8,0,59,Yes,13.604380561259411,1,web
PhD,Divorced,68805.0,182,2,49,17,13,20,1,3,1,7,2,0,64,No,13.013004791238878,1,store
PhD,Together,65814.0,561,14,113,10,14,35,3,8,2,10,5,0,57,No,12.558521560574949,1,store
College Graduate,Divorced,71964.0,587,51,932,180,34,86,1,5,6,5,3,0,65,No,13.34154688569473,0,catalog
College Graduate,Single,39146.0,94,1,33,13,12,12,3,4,0,4,8,0,37,No,13.60164271047228,1,web
College Graduate,Together,96876.0,908,43,735,40,194,21,1,7,7,9,2,0,46,Yes,13.127994524298426,0,store
High School,Married,34445.0,228,122,122,208,129,30,6,11,2,8,9,0,42,No,13.650924024640657,0,web
College Graduate,Single,68281.0,995,112,417,42,48,41,1,2,9,13,5,0,65,Yes,14.124572210814511,0,store
Technical School,Married,37284.0,11,1,2,2,1,6,1,0,0,3,6,0,48,No,13.483915126625599,2,store
College Graduate,Married,36790.0,3,3,14,15,21,10,1,2,1,2,9,0,40,Yes,13.560574948665298,0,web
College Graduate,Together,27943.0,12,1,16,4,1,3,3,2,0,3,8,0,56,No,13.437371663244353,2,store
College Graduate,Divorced,22263.0,17,0,2,0,0,2,2,1,0,3,6,1,72,No,12.48186173853525,2,store
College Graduate,Together,30261.0,8,0,5,0,3,6,1,0,0,3,8,0,51,No,13.990417522245037,3,store
College Graduate,Together,28587.0,22,4,17,12,10,13,3,2,0,4,6,0,45,No,12.607802874743326,1,store
Master,Married,43815.0,14,10,29,4,7,15,1,2,0,3,6,0,41,No,13.464750171115675,1,store
College Graduate,Married,48195.0,106,27,68,52,7,5,6,4,2,5,6,0,67,No,12.668035592060233,2,store
Master,Married,77027.0,820,57,242,45,0,11,2,8,3,6,4,0,71,No,12.626967830253252,1,web
PhD,Married,71322.0,753,43,226,69,10,204,2,8,5,13,4,0,58,No,13.596167008898014,1,store
Master,Married,32765.0,13,3,17,7,3,3,2,2,0,4,5,0,44,No,12.577686516084873,1,store
College Graduate,Together,29672.0,9,1,3,0,4,8,1,0,0,3,6,0,58,No,13.530458590006845,2,store
College Graduate,Divorced,23272.0,19,3,6,4,2,12,1,1,0,3,4,0,70,No,12.930869267624914,0,store
Master,Together,49912.0,520,8,223,32,49,42,4,10,5,7,8,0,74,Yes,14.039698836413416,1,web
Technical School,Together,7500.0,5,17,17,13,14,34,4,2,1,3,9,0,38,No,14.140999315537304,1,store
PhD,Widow,68117.0,618,44,215,0,17,36,2,11,8,4,6,0,76,Yes,13.535934291581109,1,web
College Graduate,Married,67225.0,315,35,322,46,7,143,3,7,2,11,5,0,68,No,12.821355236139631,1,store
College Graduate,Married,17649.0,15,1,23,0,5,1,3,3,0,3,8,0,47,No,12.85968514715948,1,web
College Graduate,Together,55914.0,384,60,364,119,101,232,4,11,6,8,7,0,48,No,13.399041752224504,1,web
College Graduate,Married,40059.0,110,29,92,28,10,145,1,6,2,3,8,0,39,Yes,12.982888432580424,1,web
College Graduate,Together,60905.0,208,17,76,36,17,38,2,3,3,7,2,0,73,No,12.796714579055442,1,store
College Graduate,Married,75330.0,555,82,257,93,61,61,4,10,3,12,6,0,46,No,13.96577686516085,2,store
College Graduate,Single,60689.0,240,90,216,63,6,24,4,4,4,10,3,0,72,No,13.308692676249144,1,store
College Graduate,Married,38680.0,11,0,36,15,5,12,1,2,0,3,7,0,39,No,13.486652977412732,1,store
College Graduate,Together,61416.0,848,154,323,201,61,78,1,10,3,10,6,0,41,Yes,13.618069815195073,0,web
College Graduate,Single,49767.0,202,47,197,55,42,149,1,5,4,8,4,0,32,No,13.390828199863108,0,store
College Graduate,Single,83273.0,433,89,650,16,102,102,10,4,6,9,7,0,53,No,13.990417522245037,3,store
College Graduate,Married,29009.0,6,6,15,10,5,2,2,2,0,3,6,0,42,No,12.813141683778234,1,store
Master,Married,45057.0,37,0,7,3,0,3,1,2,0,3,5,0,44,No,12.80766598220397,1,store
College Graduate,Married,37150.0,167,37,64,49,34,116,8,4,3,6,7,0,52,No,14.028747433264886,1,store
College Graduate,Single,43020.0,45,7,99,4,25,43,3,4,1,4,6,0,53,No,12.810403832991103,1,web
College Graduate,Married,53154.0,129,0,21,0,1,7,1,3,1,4,4,0,64,No,12.28747433264887,1,store
College Graduate,Married,65308.0,713,0,264,120,80,34,1,7,8,12,4,0,50,Yes,13.02943189596167,0,store
College Graduate,Single,76467.0,676,161,426,210,44,58,2,2,5,5,6,0,53,Yes,14.097193702943189,1,catalog
Technical School,Married,81044.0,450,26,535,73,98,26,1,5,6,10,1,0,76,No,12.736481861738536,0,store
College Graduate,Married,32871.0,22,2,12,0,2,5,1,1,0,3,4,0,72,No,13.538672142368242,2,store
College Graduate,Single,55801.0,367,4,51,6,4,95,6,7,2,6,7,0,48,Yes,12.999315537303216,2,web
College Graduate,Widow,76320.0,526,35,214,69,53,35,2,6,3,4,2,0,64,No,12.251882272416154,1,web
Master,Single,36927.0,51,0,16,0,0,4,2,3,0,3,8,0,68,No,12.306639288158795,2,web
College Graduate,Together,48794.0,25,0,11,3,0,15,1,1,0,3,4,0,70,No,12.240930869267626,2,store
College Graduate,Single,23478.0,28,6,27,12,17,39,1,3,0,3,8,0,58,No,13.51129363449692,0,web
College Graduate,Divorced,71128.0,958,159,447,20,0,31,3,2,10,12,7,0,50,No,13.960301163586584,1,store
PhD,Divorced,70179.0,532,88,168,69,44,133,3,7,3,13,5,0,47,No,13.17180013689254,1,store
College Graduate,Married,59462.0,724,17,143,0,8,196,2,9,2,12,7,0,73,No,13.711156741957563,1,store
College Graduate,Together,38361.0,39,0,56,20,8,14,3,3,1,3,7,0,54,No,12.736481861738536,1,web
PhD,Together,70038.0,587,54,348,71,54,130,1,4,4,8,2,0,41,No,12.908966461327857,0,store
College Graduate,Together,42554.0,29,1,11,0,0,0,2,2,0,3,4,0,45,No,13.69199178644764,2,store
College Graduate,Married,67445.0,757,80,217,29,80,11,5,9,6,12,6,0,49,No,14.11088295687885,1,store
College Graduate,Widow,67046.0,544,35,133,23,151,107,2,4,5,4,2,0,72,No,13.708418891170432,1,catalog
College Graduate,Married,42192.0,40,15,15,17,6,7,1,2,1,3,4,0,75,No,13.043121149897331,0,store
PhD,Married,77610.0,1245,33,332,21,33,16,2,4,7,4,7,0,71,No,13.897330595482547,1,catalog
College Graduate,Married,31761.0,19,1,20,16,14,28,2,3,0,4,5,0,39,No,12.465434633812457,1,store
College Graduate,Together,34350.0,16,3,15,2,1,11,1,1,0,3,7,0,44,No,12.92539356605065,1,store
College Graduate,Together,54591.0,376,4,94,12,9,24,3,6,2,8,5,0,74,No,13.130732375085557,1,store
College Graduate,Married,71866.0,184,178,178,103,39,33,1,6,3,10,3,0,67,No,12.7419575633128,1,store
College Graduate,Married,25293.0,15,0,11,0,2,9,1,1,1,2,8,0,54,No,13.018480492813142,1,store
PhD,Single,42000.0,124,83,267,85,59,35,2,5,2,11,5,0,36,Yes,13.697467488021903,0,store
College Graduate,Married,69520.0,627,120,414,121,80,93,1,9,6,5,5,0,40,No,13.210130047912388,0,web
College Graduate,Divorced,64713.0,180,60,241,13,54,54,2,5,5,7,4,0,53,Yes,12.621492128678987,1,store
Master,Married,27889.0,14,0,4,0,0,8,1,1,1,2,6,0,46,No,13.215605749486652,1,store
High School,Widow,22123.0,3,3,24,34,7,31,1,2,1,3,5,0,63,No,12.490075290896646,0,store
College Graduate,Married,27803.0,8,26,46,38,9,49,2,3,0,4,8,0,50,No,14.072553045859001,1,store
College Graduate,Married,51651.0,293,6,23,13,6,92,4,6,2,5,8,0,63,No,13.872689938398358,1,web
College Graduate,Married,68487.0,758,12,385,33,89,89,1,9,7,13,4,0,35,No,13.689253935660506,0,store
College Graduate,Married,56796.0,656,38,161,62,47,37,3,8,9,7,7,0,54,No,13.596167008898014,1,catalog
Technical School,Married,87000.0,196,25,607,67,17,49,1,4,6,7,2,0,31,No,13.768651608487337,0,store
College Graduate,Married,79823.0,835,73,380,114,73,43,1,6,9,7,2,0,64,Yes,12.479123887748118,1,catalog
College Graduate,Single,30828.0,16,11,15,2,0,12,2,1,1,4,3,0,43,No,12.966461327857632,1,store
Master,Married,34109.0,9,1,5,2,1,4,1,0,0,3,4,0,52,No,12.876112251882272,1,store
Master,Divorced,53367.0,229,7,140,10,3,11,7,5,1,8,7,0,49,Yes,13.059548254620124,2,store
High School,Together,22390.0,0,1,4,15,1,5,1,1,0,2,7,0,54,No,12.919917864476385,0,store
College Graduate,Together,71322.0,121,24,124,24,15,42,1,4,1,7,2,0,47,No,12.39151266255989,1,store
College Graduate,Single,79244.0,471,102,125,212,61,245,1,4,10,7,1,0,30,Yes,13.757700205338809,0,catalog
Master,Together,49912.0,520,8,223,32,49,42,4,10,5,7,8,0,74,Yes,14.039698836413416,1,web
PhD,Married,48699.0,26,1,10,2,0,1,1,1,0,3,5,0,73,No,13.338809034907598,2,store
College Graduate,Together,80144.0,240,132,445,250,192,108,1,3,7,8,1,0,48,No,12.97741273100616,0,store
College Graduate,Single,54252.0,178,4,26,8,4,44,5,4,1,5,6,0,67,No,13.319644079397673,2,store
Master,Married,81929.0,1486,55,278,49,0,185,2,4,4,10,6,0,47,Yes,13.979466119096509,1,store
College Graduate,Married,76068.0,1115,12,128,33,12,76,1,2,3,4,6,0,48,Yes,13.81245722108145,1,store
Master,Married,53204.0,29,0,8,2,0,6,1,1,0,3,4,0,47,No,12.509240246406572,2,store
PhD,Together,67911.0,529,0,356,63,28,0,3,6,7,11,3,0,74,No,12.336755646817249,1,store
Technical School,Married,14796.0,13,3,8,7,4,16,2,1,0,3,9,0,39,Yes,14.012320328542094,1,store
PhD,Married,78128.0,934,24,230,16,24,36,2,8,4,6,3,0,49,Yes,12.588637919233403,1,web
High School,Married,14188.0,2,7,11,16,12,27,1,2,0,4,6,0,51,No,13.56331279945243,0,store
High School,Married,20425.0,4,12,5,3,16,17,2,2,0,3,7,0,37,No,13.897330595482547,1,store
Master,Married,58646.0,62,1,44,6,5,22,1,2,1,4,4,0,61,No,13.284052019164955,1,store
College Graduate,Divorced,72967.0,158,35,179,0,0,125,2,7,2,8,5,0,53,Yes,13.768651608487337,1,store
Master,Married,48150.0,173,2,39,3,2,47,3,5,1,4,7,0,74,No,13.289527720739219,1,web
College Graduate,Single,82332.0,830,59,968,51,79,19,1,5,3,12,2,0,62,Yes,14.012320328542094,0,store
College Graduate,Widow,58275.0,189,10,253,56,43,64,6,8,2,7,7,0,68,No,13.305954825462011,2,web
PhD,Together,44953.0,728,17,133,11,8,124,1,7,3,13,6,0,42,Yes,13.752224503764545,0,store
College Graduate,Together,34587.0,7,2,9,2,0,2,2,1,0,3,4,0,70,No,12.353182751540041,2,store
Master,Together,43018.0,35,4,17,7,6,64,1,2,2,2,5,0,49,No,12.889801505817934,1,web
Master,Married,45736.0,188,3,180,20,3,43,5,7,1,6,7,0,69,No,13.163586584531142,1,web
Master,Together,66476.0,742,28,152,25,9,57,2,6,8,10,4,0,54,No,12.799452429842573,1,store
Technical School,Married,27733.0,0,7,5,26,2,17,2,2,0,3,7,0,42,No,13.073237508555783,1,store
PhD,Together,69805.0,750,71,174,13,10,20,2,6,8,11,2,0,71,No,12.668035592060233,1,store
Master,Single,72217.0,816,42,450,55,56,154,1,3,10,8,2,0,61,No,13.451060917180014,0,catalog
College Graduate,Divorced,25818.0,5,2,8,2,2,9,1,0,1,2,7,0,52,No,13.927446954140999,1,store
Master,Together,37509.0,37,5,56,12,8,5,2,3,0,4,7,0,47,No,14.026009582477755,1,store
Technical School,Together,25176.0,4,0,4,0,0,5,1,1,0,2,7,0,47,No,13.117043121149898,2,store
College Graduate,Married,43586.0,99,2,11,4,0,16,3,3,0,4,8,0,43,No,14.061601642710473,1,store
Technical School,Married,53230.0,176,72,98,136,21,229,4,5,2,12,5,0,67,No,14.13552361396304,1,store
College Graduate,Together,50116.0,54,0,10,0,0,2,2,1,0,4,5,0,66,Yes,12.257357973990418,2,store
College Graduate,Together,84906.0,997,15,414,99,30,76,1,5,6,12,2,0,51,Yes,12.966461327857632,0,store
College Graduate,Married,61286.0,356,0,107,19,9,117,2,7,1,8,5,0,57,No,13.138945927446954,1,store
PhD,Married,82333.0,1311,0,359,46,89,17,1,4,3,10,2,0,37,Yes,13.481177275838467,0,store
PhD,Together,65220.0,890,63,292,0,25,12,4,8,4,7,6,0,58,Yes,14.050650239561945,0,web
College Graduate,Together,33590.0,4,0,2,0,0,2,1,1,0,2,7,0,49,No,12.88432580424367,3,store
College Graduate,Divorced,30992.0,17,0,14,7,3,2,1,1,0,3,7,0,47,No,13.418206707734429,1,store
Master,Single,72309.0,960,0,883,50,38,0,1,5,6,8,3,0,47,Yes,13.533196440793978,0,store
PhD,Married,156924.0,2,1,2,1,1,1,0,0,0,0,0,0,74,No,13.065023956194388,0,web
High School,Married,16005.0,1,3,2,20,30,47,3,2,1,2,8,0,43,No,14.105407255304586,1,web
Master,Single,65487.0,240,67,500,199,0,163,3,3,5,6,2,0,66,No,12.698151950718685,0,store
College Graduate,Married,58692.0,301,11,61,4,7,11,1,8,2,4,7,0,58,No,12.462696783025326,1,web
College Graduate,Widow,40590.0,154,0,50,6,11,37,5,3,4,3,6,0,54,Yes,12.971937029431896,2,catalog
College Graduate,Single,20587.0,2,3,6,4,1,9,1,1,1,2,7,0,53,No,12.366872005475702,1,store
Master,Divorced,62637.0,104,12,48,4,12,5,1,2,2,5,2,0,69,No,12.56125941136208,1,store
Master,Divorced,29435.0,70,3,37,4,2,64,4,3,2,2,9,0,57,Yes,14.127310061601642,2,web
College Graduate,Divorced,19346.0,2,0,9,3,6,2,1,1,0,3,8,0,49,No,12.643394934976044,1,store
College Graduate,Married,35788.0,23,2,11,3,1,4,2,2,0,3,6,0,52,No,12.66255989048597,2,store
College Graduate,Divorced,36997.0,43,4,12,8,0,27,5,2,1,4,5,0,55,No,13.637234770704996,2,store
College Graduate,Married,23539.0,4,24,11,16,1,25,1,2,0,4,6,0,66,No,12.563997262149213,0,store
College Graduate,Single,65333.0,654,7,92,0,15,30,7,9,4,8,6,0,50,Yes,12.678986995208762,1,web
College Graduate,Single,78499.0,912,72,170,47,36,97,1,11,3,4,4,0,66,Yes,12.829568788501026,0,web
PhD,Together,29732.0,25,0,8,0,1,4,1,2,0,2,9,0,52,No,12.49555099247091,1,web
Master,Together,41275.0,24,4,22,0,2,9,4,3,1,3,5,0,63,No,12.498288843258042,3,web
PhD,Together,63516.0,141,11,114,15,14,5,4,4,1,7,5,0,50,No,13.212867898699521,2,store
PhD,Married,42769.0,71,0,13,3,1,0,2,1,1,4,4,0,61,No,12.944558521560575,1,store
Master,Married,49572.0,35,1,16,0,1,1,2,2,0,3,7,0,65,No,12.76933607118412,2,store
College Graduate,Married,69209.0,496,32,849,229,48,128,2,5,3,6,4,0,51,Yes,14.012320328542094,0,store
College Graduate,Married,17148.0,9,9,11,13,10,16,4,3,1,3,8,0,47,No,12.648870636550308,1,web
College Graduate,Widow,40590.0,154,0,50,6,11,37,5,3,4,3,6,0,54,Yes,12.971937029431896,2,catalog
Master,Together,30560.0,9,1,5,4,5,7,1,1,0,3,7,0,47,No,13.23750855578371,1,store
Technical School,Married,32146.0,26,3,23,4,7,3,2,2,0,4,6,0,40,No,12.36413415468857,1,store
Technical School,Divorced,41713.0,77,8,44,10,10,25,5,3,1,4,6,0,59,No,12.399726214921287,2,store
Master,Together,34176.0,11,2,7,4,2,2,1,1,0,3,3,0,48,No,12.6652977412731,1,store
PhD,Married,58482.0,576,7,115,19,7,7,2,7,4,9,6,0,68,Yes,12.531143052703628,1,store
College Graduate,Single,59686.0,89,15,89,34,42,5,1,4,1,6,4,0,58,No,12.657084188911705,1,store
PhD,Married,60896.0,1013,30,399,60,46,153,3,9,10,4,6,0,59,Yes,13.946611909650924,1,catalog
College Graduate,Together,62994.0,224,12,48,4,12,12,1,6,2,4,6,0,43,No,12.553045859000685,1,web
College Graduate,Together,47320.0,200,19,111,50,15,19,6,5,1,8,6,0,66,No,13.141683778234086,1,store
Technical School,Widow,74859.0,570,73,614,133,102,73,1,6,5,11,3,0,74,Yes,13.30321697467488,0,store
High School,Single,15253.0,1,3,3,8,1,13,2,1,0,3,7,0,31,No,12.900752908966462,1,store
PhD,Single,31560.0,62,1,20,4,0,7,2,2,1,3,8,0,49,No,13.245722108145106,1,store
College Graduate,Divorced,72071.0,531,69,300,150,138,150,3,5,4,8,2,0,69,No,13.60164271047228,1,store
Master,Single,91172.0,162,28,818,0,28,56,0,4,3,7,3,0,33,Yes,13.489390828199863,0,store
College Graduate,Married,90000.0,675,144,133,94,192,241,1,4,8,5,1,0,39,Yes,12.747433264887064,0,catalog
College Graduate,Single,41967.0,23,4,10,0,2,15,1,1,0,3,4,0,42,No,12.829568788501026,2,store
College Graduate,Single,69263.0,492,5,32,13,5,21,1,9,1,7,6,0,58,Yes,12.550308008213552,1,web
Technical School,Divorced,65706.0,918,10,129,13,0,129,1,11,3,12,7,0,53,Yes,13.234770704996578,0,store
College Graduate,Together,60934.0,224,155,155,192,93,54,2,6,4,11,4,0,48,No,12.678986995208762,1,store
College Graduate,Married,71965.0,572,19,286,50,38,248,3,6,3,5,3,0,72,No,13.149897330595483,1,web
College Graduate,Married,65210.0,626,0,70,0,7,28,2,9,3,8,6,0,68,Yes,12.536618754277892,1,web
PhD,Married,79174.0,1074,37,518,193,92,129,1,5,6,7,2,0,48,Yes,13.69472963723477,0,store
Master,Divorced,81380.0,741,68,689,224,68,103,1,4,2,10,2,0,56,No,13.749486652977414,0,store
PhD,Single,48432.0,322,3,50,4,3,42,5,7,1,6,8,0,50,No,13.927446954140999,1,web
College Graduate,Married,52914.0,254,10,44,30,10,227,2,7,3,3,7,0,52,Yes,13.705681040383299,1,web
College Graduate,Together,38946.0,116,6,82,6,6,41,2,3,1,6,5,0,68,No,12.91170431211499,1,store
College Graduate,Married,26067.0,22,2,18,0,2,12,3,3,0,3,8,0,49,No,12.881587953456537,1,web
PhD,Married,44325.0,516,0,21,0,0,5,4,8,2,7,8,0,51,Yes,13.544147843942506,1,web
College Graduate,Married,42523.0,14,36,11,3,26,35,1,1,1,4,2,0,59,No,12.41615331964408,0,store
High School,Single,26487.0,2,8,10,12,14,23,3,2,1,3,5,0,45,No,13.34154688569473,1,store
Technical School,Married,53233.0,28,0,9,3,0,0,1,1,0,3,4,0,66,No,12.514715947980836,1,store
College Graduate,Married,67716.0,530,142,217,62,9,56,4,7,4,13,5,0,63,Yes,13.697467488021903,1,store
Master,Married,76234.0,519,50,167,130,0,41,1,8,3,11,3,0,51,Yes,12.624229979466119,1,store
PhD,Married,84117.0,611,76,749,59,45,26,1,7,10,6,2,0,67,Yes,12.366872005475702,0,catalog
Master,Together,65487.0,240,67,500,199,0,163,3,3,5,6,2,0,66,No,12.698151950718685,0,store
High School,Married,25224.0,4,9,12,11,2,8,2,1,1,3,3,0,51,No,12.5201916495551,1,store
Master,Single,89616.0,671,47,655,145,111,15,1,7,5,12,2,0,40,Yes,13.571526351813826,0,store
College Graduate,Divorced,40851.0,23,1,7,0,4,24,1,1,1,2,7,0,52,No,13.582477754962355,2,store
College Graduate,Married,27469.0,9,1,2,3,2,0,1,0,0,3,6,0,76,No,14.13826146475017,0,store
Technical School,Married,82347.0,556,54,845,202,133,63,1,7,7,10,3,0,66,Yes,13.875427789185489,0,store
College Graduate,Married,73803.0,833,80,363,52,26,174,2,9,5,6,6,0,66,Yes,14.140999315537304,1,web
Master,Single,8820.0,12,0,13,4,2,4,4,3,0,3,8,0,71,No,13.503080082135524,2,web
College Graduate,Single,43322.0,56,7,48,10,2,18,1,3,0,4,7,0,49,No,12.421629021218344,0,store
College Graduate,Together,55593.0,293,8,124,11,4,106,2,6,6,3,6,0,50,Yes,13.086926762491444,1,web
College Graduate,Married,50501.0,297,0,38,13,0,152,7,5,4,4,6,0,69,Yes,13.262149212867898,2,web
College Graduate,Married,37085.0,39,1,16,2,0,3,4,3,0,3,8,0,48,No,12.240930869267626,2,web
High School,Single,16185.0,5,11,16,21,8,45,2,2,2,2,8,0,33,No,13.130732375085557,1,web
College Graduate,Single,57731.0,266,21,300,65,8,44,4,8,8,6,6,0,54,No,13.828884325804244,1,web
PhD,Single,48432.0,322,3,50,4,3,42,5,7,1,6,8,0,50,Yes,13.927446954140999,1,web
College Graduate,Married,73807.0,366,124,156,71,78,54,2,5,5,11,2,0,45,No,13.71937029431896,1,store
College Graduate,Married,18929.0,32,0,8,23,4,18,1,1,0,4,6,0,33,No,13.596167008898014,0,store
College Graduate,Single,35893.0,158,0,23,0,0,18,6,3,1,5,8,0,55,No,13.935660506502396,2,store
College Graduate,Married,61014.0,269,129,495,182,43,29,4,9,3,4,7,0,43,No,14.113620807665983,1,web
College Graduate,Together,32144.0,41,0,10,0,0,3,4,2,1,3,7,0,69,Yes,12.501026694045175,2,store
High School,Together,14918.0,3,3,3,15,4,15,1,1,0,3,6,0,60,No,13.790554414784394,1,store
College Graduate,Divorced,45146.0,33,0,5,0,0,15,2,1,1,2,4,0,60,No,13.188227241615332,2,store
